41827486	Sinonasal Mucosal Epithelioid Melanoma with Rapid Skull-Base and Orbital Progression.	J Clin Med	2026 Mar 9	Background: Sinonasal mucosal melanoma is a rare and aggressive malignancy arising from the nasal cavity and paranasal sinuses, characterized by high local recurrence rates and poor survival. Skull-base and orbital progression can occur rapidly, particularly when preoperative imaging underestimates local extension. This paper reports a case of sinonasal mucosal epithelioid melanoma with fulminant postoperative skull-base breach and orbital invasion, highlighting its clinical course, management challenges, and histopathological features. Methods: A 60-year-old woman with progressive unilateral nasal obstruction, recurrent epistaxis, and headache underwent clinical evaluation, contrast-enhanced head MRI, CT, and PET-CT staging. Preoperative imaging demonstrated no intracranial or orbital invasion. Biopsy confirmed mucosal epithelioid melanoma with high proliferative activity (Ki-67 ~80-85%). The patient underwent extensive image-guided endoscopic resection with intraoperative cerebrospinal fluid leak repair. Results: Definitive histopathology confirmed pigmented epithelioid melanoma with extensive necrosis, bone invasion, and non-assessable resection margins due to specimen fragmentation (pT4a, Rx). Within two weeks postoperatively, CT and MRI demonstrated extensive local recurrence with cribriform plate destruction, anterior skull-base dural infiltration, and rapid orbital progression with optic nerve compression and loss of vision. Despite hemorrhage control and hypofractionated palliative radiotherapy (VMAT, 33 Gy in 11 fractions), the patient experienced progressive neurological decline, refractory pain, and recurrent tumour bleeding, and died approximately 4.5 months after initial presentation. Conclusions: In patients with sinonasal mucosal epithelioid melanoma, fulminant local progression with skull-base and orbital involvement may occur despite apparently limited preoperative imaging. When rapid vision loss, dural infiltration, and refractory nasal bleeding develop, structured palliation, hemorrhage control, and aggressive multimodal analgesia should be prioritized early alongside ongoing multidisciplinary decision-making.
41827465	Prognostic Value of Hepatic T1 Mapping in Patients with Takotsubo Syndrome.	J Clin Med	2026 Mar 7	Objective: Takotsubo syndrome (TTS) is an acute form of heart failure characterized by transient left ventricular systolic dysfunction. Given the complex cardiohepatic interactions observed in heart failure, this study aimed to evaluate the prognostic significance of hepatic T1 mapping in patients with TS. Materials and Methods: In this retrospective pilot study, cardiovascular magnetic resonance (CMR) including hepatic T1 mapping was performed in 66 consecutive patients with TTS (60 females; mean age 70.96 ± 10.11 years). The median duration of long-term follow-up was 7 months (interquartile range, 2-16 months). The primary endpoint was a composite of out-of-hospital all-cause mortality and major cardiovascular or cerebrovascular adverse events, including heart failure hospitalization, TTS recurrence, and ischemic stroke. Results: During the median follow-up period of 7 months, 12 (18%) patients experienced the primary endpoint. Kaplan-Meier analysis revealed a significantly lower event-free survival in patients with higher hepatic T1 values (log-rank, p = 0.001). In multivariable Cox regression analysis, hepatic T1 mapping emerged as an independent predictor of adverse outcomes (HR 1.010; 95% CI 1.002-1.017, p = 0.010). Conclusions: Elevated hepatic T1 mapping values were independently associated with an increased risk of adverse cardiovascular events during follow-up. Incorporating hepatic T1 mapping into the clinical evaluation of patients with TTS may improve risk stratification and support more personalized management strategies.
41827347	Neurologic Symptoms and Cerebrovascular Events During Atogepant Therapy: A Case Series with Contextual Comparison with a Non-Gepant-Treated Migraine Cohort.	J Clin Med	2026 Mar 3	Background: CGRP contributes to cerebrovascular regulation, mainly based on experimental and translational data; human evidence remains limited. Gepants, including atogepant, are effective migraine preventives and achieve partial penetration across the blood-brain barrier. However, their neurologic and cerebrovascular safety in heterogeneous patient populations remains incompletely characterized. Objective: To describe acute neurologic events observed during atogepant therapy, provide contextual information regarding their baseline occurrence, and explore potential mechanisms by which CGRP receptor blockade may influence neurovascular resilience. Methods: We report five adults treated with atogepant (30-60 mg/day) who developed acute neurologic symptoms prompting emergency hospital admission. All patients underwent comprehensive diagnostic assessment including neuroimaging, vascular studies, cardiac evaluation, and laboratory testing. To provide context, a retrospective comparison cohort of migraine patients not treated with gepants during a similar period was analyzed. Baseline characteristics were summarized, and event occurrence was compared using Fisher's exact test. Results: Among 575 individuals treated with atogepant, five experienced acute neurologic events, including one cerebellar infarction and several transient focal syndromes without structural correlates. No cerebrovascular events requiring hospitalization were identified in the non-gepant cohort (n = 610). In an unadjusted analysis, this difference was statistically significant (p = 0.027). The events were clinically heterogeneous, and several lacked radiologic confirmation of ischemia. Conventional vascular risk factors were present in some patients. Conclusions: These findings do not imply causality but raise the possibility that CGRP receptor blockade may reduce cerebrovascular adaptability in susceptible individuals. Clinicians should remain vigilant for ischemia or microvascular dysfunction when patients receiving atogepant present with acute vertigo, diplopia, ptosis, or hemisensory symptoms-even when CT and CTA are normal-and obtain timely MRI and vascular assessment. The absence of comparable events in a retrospective non-gepant cohort provides contextual information but does not permit inference regarding increased risk due to potential confounding and unmeasured factors. The findings are exploratory and hypothesis-generating, underscoring the need for prospective controlled studies to clarify the cerebrovascular safety of CGRP receptor antagonists in routine clinical practice.
41827296	The Role of Leukoaraiosis and Microbleeds in Acute Ischemic Stroke Outcome Prediction.	J Clin Med	2026 Mar 1	Background/Objectives: Acute ischemic stroke (AIS) is one of the leading causes of mortality worldwide and the primary cause of acquired neurological disability in adults. As part of a stroke magnetic resonance (MR) protocol, fluid-attenuated inversion recovery (FLAIR) plays an important role in the detection and assessment of the degree of leukoaraiosis (LA), while susceptibility-weighted angiography (SWAN) detects cerebral microbleeds (CMBs). The present study sought to examine the association of the degree of LA and CMBs with absolute cerebral blood flow (aCBF) values and functional outcome prediction in patients with AIS. Methods: We conducted a cross-sectional study including a total of 205 male and female patients. All of the patients underwent brain magnetic resonance imaging (MRI) examinations in the first 24 h following suspected AIS, using the stroke protocol. A modified Rankin scale (mRS) was used to evaluate the degree of functional dependence and disability three months after AIS. Results: The incidence of an unfavorable functional outcome evidently increased with more pronounced LA modalities (p < 0.05; χ2 test). The Kruskal-Wallis test found a statistically significant difference in aCBF values in relation to a degree of LA (p < 0.05). As there were a small number of multiple CMBs, no statistically significant difference was found based on the detection and degree of CMBs with aCBF and functional outcome; hence, the hypothesis was not entirely confirmed. Conclusions: This study indicates the reliability of MRI application in the initial diagnostic evaluation in order to gain an additional insight into the prediction of AIS outcomes. We demonstrated that LA correlates significantly with an unfavorable functional outcome after AIS, with decreased perfusion values. On the other hand, a higher proportion of unfavorable functional outcomes was observed in patients with CMBs. However, this result was not statistically significant and should be interpreted with caution.
41827021	Acute myocarditis and rhabdomyositis after coronavirus disease 2019 messenger RNA vaccination and intensive training: a case report.	J Med Case Rep	2026 Mar 13	Despite the reporting of myocarditis associated with coronavirus disease 2019 vaccination, the correlation between vaccine-related rhabdomyositis and myocarditis incidence remains undocumented. This case offers a new perspective on myocarditis, potentially associated with the coronavirus disease 2019 vaccine, possibly caused by the strong immunostimulatory effects of messenger RNA vaccination-related rhabdomyositis.A 25-year-old male athlete of Swedish (white) ethnicity and non-Hispanic origin collapsed during a strenuous ice hockey training session after receiving his third dose of the coronavirus disease 2019 vaccine (BN162b2). He had received standard cardiopulmonary resuscitation, and the electrocardiography showed ventricle fibrillation. According to the laboratory test, elevations were observed in troponin T, aminotransferase, blood glucose, and leucocyte number. Magnetic resonance imaging indicated disseminated myocarditis. A biopsy of the heart revealed mild lymphocytic inflammation and focal myocytolysis. The patient had permanent brain damage and passed away after the breathing tube was removed. The autopsy revealed cardiac muscle necrosis and skeletal muscle rhabdomyolysis. There was a sign of massive expansion of lymphoid compartment in the gastrointestinal tract. Increased hemophagocytosis and eosinophils were seen in the lymph node and bone marrow. The specific case drew attention to a potential association between the coronavirus disease 2019 vaccine and fatal myocarditis.We suggest that strenuous training associated with skeletal muscle damage, together with the strong immunostimulatory effect of messenger RNA vaccination, may lead to autoimmune rhabdomyositis that potentially cross-reacts with the myocardium. Athletes should be aware of the potential danger of heavy training in close proximity to vaccination or acute infections.© 2026. The Author(s).
41826965	Ischemic stroke during dengue-Plasmodium vivax coinfection in a young woman: a case report.	Malar J	2026 Mar 13	Malaria and dengue are tropical endemic infections that can cause severe vascular and neurologic complications. Coinfection with Plasmodium vivax and dengue virus is uncommon but increasingly reported in co-endemic areas, complicating diagnosis and suggesting possible pathogenic synergy. Although each pathogen has been linked to stroke, cerebrovascular events during coinfection are exceptionally rare.We describe a 23-year-old Colombian woman, who recently returned from Chocó, and developed acute right-leg monoparesis after 7 days of fever. Exam: hypotension and jaundice. Labs confirmed P. vivax malaria (8200 parasites/μL) and acute dengue (NS1 antigen positive; IgM-positive/IgG-negative). MRI revealed an acute left ACA infarct. There are no traditional stroke risk factors. She received artesunate-primaquine, supportive dengue care, and aspirin after her thrombocytopenia resolved; her neurologic function improved with rehabilitation.This case highlights the potential of P. vivax-dengue coinfection to cause ischemic stroke through synergistic endothelial injury. Early recognition, targeted treatment, and coinfection screening are essential in endemic areas, especially during vector expansion.© 2026. The Author(s).
41826836	Alterations in glymphatic system and brain morphology in patients with temporal lobe epilepsy.	BMC Med Imaging	2026 Mar 13	
41826711	Circuit response to neuromodulation characterized with simultaneous deep brain stimulation and precision neuroimaging in humans.	Nat Neurosci	2026 Mar 13	Deep brain stimulation (DBS) is an effective treatment for Parkinson's disease (PD) but its neural mechanisms remain poorly understood. A mechanistic understanding requires precise characterization of functional responses to various stimulation conditions within the same individual. Here we use 3-T magnetic resonance imaging (MRI)-compatible DBS and precision imaging to collect extensive data from 14 patients with PD who received DBS. Across five timepoints spanning 1 year, each patient underwent 11.7 hours of functional MRI (fMRI) under seven stimulation conditions (30-172 min per session), 2.2 hours of structural MRI (26 min per session), 1.3 hours of diffusion-weighted MRI (16 min per session) and neurological assessments. Imaging data were also collected from 27 healthy participants. DBS normalizes connectivity in the somatocognitive action network and evokes differential responses in two distinct neurocircuits: the primary motor and globus pallidus circuits. Target cortical functional connectivity predicts clinical outcomes. This densely sampled dataset provides reliable, individually specific functional measures and is shared with the community to accelerate research into DBS mechanisms and improve personalized treatment strategies.© 2026. The Author(s).
41826661	Morphometric alterations of the gray matter of the frontal lobe during childhood in healthy children born prematurely. Repercussions of foetal and postnatal growth restriction.	J Perinatol	2026 Mar 13	To determine, in healthy children born prematurely with very low birth weight (VLBW), whether the cerebral morphometry of the frontal lobe is affected by foetal growth restriction (FGR) and extrauterine growth restriction (EUGR).A magnetic resonance imaging study was performed of 117 children during childhood within a cohort of VLBW infants. A neuropsychological study was performed using the WISC-V test and the Child Behaviour Checklist scale.In children with FGR and EUGR, the volume of the lateral orbitofrontal cortex was reduced in both hemispheres. In this group of children, we observed smaller volumes of the pars opercularis in the right hemisphere.We can conclude that FGR with EUGR in VLBW infants is associated with smaller volumes and surface area of the lateral orbitofrontal cortex in both hemispheres. These nutritional situations do not condition relevant structural modifications in the rest of the studied structures of the frontal lobe in our sample.© 2026. The Author(s), under exclusive licence to Springer Nature America, Inc.
41826659	Brain volumes in fetuses with congenital heart disease and placental vascular abnormalities.	J Perinatol	2026 Mar 13	Investigate the association between placental vascular abnormalities and regional brain volumes in congenital heart disease (CHD) fetuses with and without genetic abnormalities.Secondary analysis of brain magnetic resonance imaging (MRI) and placental pathology data from 121 CHD fetuses enrolled in prospective neuroimaging studies at two centers.Placental vascular abnormality was present in 46% of fetuses, and genetic abnormality was present in 19%, including 12% with both abnormalities. Fetuses with the combination of placental and genetic abnormalities had smaller brain volumes compared to fetuses without either abnormality for total brain, subcortical gray matter, brainstem, and cerebellum, with a significant interaction (P < 0.05) between placental and genetic abnormalities for intracranial and subcortical gray matter volumes.Smaller brain volumes for CHD fetuses with placental and genetic abnormalities may suggest common genetic pathways affect placental, heart, and brain development, or that genetic abnormalities heighten vulnerability when placental changes occur.© 2026. The Author(s).
41826595	Adaptive, Privacy-Preserving Small Language Models for Multi-Task Clinical Assistance.	J Imaging Inform Med	2026 Mar 13	The purpose of this study is to evaluate whether a single, fine-tuned SLM can match or exceed the performance of LLMs across diverse clinical tasks, enabling hospitals to build tailored, privacy-preserving, efficient, and deployable language models that do not require managing multiple task-specific systems. We used SLMs of varying sizes and applied low-rank adaptation (LoRA) for fine-tuning across three clinical tasks: (1) medical report labeling, (2) DICOM series description harmonization, and (3) impression generation from findings. These tasks were constructed using two datasets: the public Open-i Indiana University Chest X-ray Dataset and an in-house brain MRI DICOM metadata dataset. We compared single-task SLMs, a multi-task SLM (representing our proposed configuration), and GPT-4o using zero-shot and few-shot prompting. We found OPT-350 m to be the optimal SLM. In medical report labeling, the multi-task SLM achieved an F1 score of 0.894 compared to additional prompt-engineered GPT-4o's 0.728. In DICOM series description harmonization, the multi-task achieved an accuracy of 0.975 compared to additional prompt-engineered GPT-4o's 0.878. In impression generation from findings, the multi-task SLM achieved an average Likert scale score of 4.39 ± 1.00, compared to GPT-4o's 3.65 ± 1.00 (p = 0.0008). This study demonstrates that a single fine-tuned SLM can serve as a general-purpose clinical assistant, offering performance on par with or better than larger models. With lower resource requirements, greater customizability, privacy protection, and strong task generalization, fine-tuning one SLM to support multiple clinical tasks meets the practical demands of clinical AI deployment in both high-resource and resource-limited healthcare settings.© 2026. The Author(s).
41826522	Deep optimization-guided hybrid neural network for accurate detection and segmentation of white matter hyperintensities in clinical MRI images.	Sci Rep	2026 Mar 13	
41826431	Efficient cosine-windowed cross-correlation for intermediate deformable image registration.	Sci Rep	2026 Mar 13	Deformable image registration is commonly included in population and longitudinal medical imaging analysis pipelines. Initializing deformable registration with the results of affine registration, where global misalignments have been reduced, can improve overall registration accuracy. Affine registration, however, uses a limited linear transformation model that does not align nonlinear anatomical variations, such as those between pre- and post-operative images or across different individual anatomies. In this work, we introduce a new intermediate deformable image registration (IDIR) method that corrects large deformations via cosine-windowed cross-correlation, and provide an efficient implementation via the fast Fourier transform. We evaluate our general-purpose approach qualitatively and quantitatively on 2D bone X-ray images, 3D brain magnetic resonance images, and 3D abdominal computed tomography images, demonstrating its ability to align large nonlinear anatomical variations within a few iterations and its suitability for initializing standard deformable registration.
